Date,Price_Per_Barrel (USD) ,Price_Per_Liter (USD),Fuel_Type,Import_Volume (Barrels),Transportation_Cost (USD),Taxes (%),Storage_Cost (USD),Exchange_Rate_Fluctuations (%),Seasonal_Demand_Variations (Scale)
2013-10-17 00:00:00,100.72,0.633459119,Gas,11212,47.58,6.04,15.12,-1.13,3.86
2013-10-16 00:00:00,102.34,0.643647799,Gas,16503,21.76,12.83,5.36,0.71,1.95
2013-10-15 00:00:00,101.15,0.636163522,Oil,6312,22.38,8.49,12.48,-1.94,9.53
2013-10-14 00:00:00,102.46,0.644402516,Gas,6171,16.38,11.13,19.45,1.03,4.33
2013-10-11 00:00:00,102.17,0.642578616,Gas,12096,33.48,14.81,16.22,-2.89,1.51
2013-10-10 00:00:00,103.08,0.648301887,Petroleum,15735,28.01,5.77,9.67,1.04,9.82
2013-10-09 00:00:00,101.63,0.63918239,Petroleum,6873,10.52,7.24,16.03,2.15,6.01
2013-10-08 00:00:00,103.54,0.651194969,Oil,19889,17.83,8.94,17.6,-2,2.16
2013-10-07 00:00:00,103.07,0.648238994,Petroleum,16163,34.34,5.26,16.25,-1.45,8.23
2013-10-04 00:00:00,103.83,0.653018868,Oil,12283,29.46,7.61,16.36,0.52,2.12
2013-10-03 00:00:00,103.29,0.649622642,Gas,19077,31.01,14.89,19.23,1.38,9.28
2013-10-02 00:00:00,104.15,0.655031447,Petroleum,15024,42.94,5.51,9.01,-0.89,8.86
2013-10-01 00:00:00,102.09,0.642075472,Gas,16148,11.03,5.26,12.23,0.67,7.92
2013-09-30 00:00:00,102.36,0.643773585,Gas,14275,33.48,9.77,16.1,1.65,9.72
2013-09-27 00:00:00,102.86,0.646918239,Gas,13858,46.92,11.24,11.27,2.42,8.84
2013-09-26 00:00:00,103.1,0.648427673,Oil,18994,10.01,14.71,11.41,0.4,2.48
2013-09-25 00:00:00,102.68,0.645786164,Gas,9960,22.51,11.45,16.55,-0.1,2.97
2013-09-24 00:00:00,103.22,0.64918239,Petroleum,14106,17.25,10.2,7.23,1.21,4.58
2013-09-23 00:00:00,103.62,0.651698113,Gas,19154,44.59,10.82,10.67,-0.13,1.55
2013-09-20 00:00:00,104.7,0.658490566,Petroleum,7149,11.2,10.61,18.73,-0.52,8.19
2013-09-19 00:00:00,106.26,0.668301887,Petroleum,16362,41.99,14.47,10.74,1.23,5.28
2013-09-18 00:00:00,108.23,0.680691824,Petroleum,15851,29.01,6.44,17.68,0.55,3.07
2013-09-17 00:00:00,105.36,0.662641509,Gas,13563,35.3,12.6,19.8,0.79,9.96
2013-09-16 00:00:00,106.54,0.670062893,Petroleum,15828,17.6,8.13,7.91,0.57,5.78
2013-09-13 00:00:00,108.31,0.681194969,Oil,10591,43.9,8.63,19.41,2.99,9.4
2013-09-12 00:00:00,108.72,0.683773585,Petroleum,19222,44.09,8.2,14.88,2.74,8.42
2013-09-11 00:00:00,107.65,0.677044025,Gas,10556,47.79,7.76,17.43,-1.44,9.62
2013-09-10 00:00:00,107.48,0.675974843,Petroleum,18092,27.03,5.21,8.27,2.26,5.18
2013-09-09 00:00:00,109.62,0.689433962,Gas,8402,46.48,13.93,11.55,0.25,1.29
2013-09-06 00:00:00,110.62,0.69572327,Gas,8094,32.68,10.66,10.52,-0.77,2.73
2013-09-05 00:00:00,108.5,0.682389937,Petroleum,10629,21.22,9,5.62,2.33,2.06
2013-09-04 00:00:00,107.29,0.674779874,Gas,9159,11.31,5.96,7.58,0.08,9.09
2013-09-03 00:00:00,108.67,0.683459119,Petroleum,19378,29.16,14.99,13.92,-1.71,3.72
2013-09-02 00:00:00,0,0,Petroleum,6300,27.13,9.66,12.34,-1.7,9.18
2013-08-30 00:00:00,107.98,0.679119497,Petroleum,8030,32.6,6.77,17.87,-2.34,8.08
2013-08-29 00:00:00,108.51,0.68245283,Petroleum,15759,29.45,14.45,16.85,0.27,4.17
2013-08-28 00:00:00,110.17,0.692893082,Oil,8380,46.99,6.66,10.99,-2.24,7.32
2013-08-27 00:00:00,109.11,0.686226415,Oil,13647,25.77,8.46,8.45,1.96,8.94
2013-08-26 00:00:00,105.88,0.66591195,Oil,9846,13.14,11.57,7.03,-2.86,4.15
2013-08-23 00:00:00,106.48,0.669685535,Oil,6063,19.26,14.09,11.68,2.43,4.63
2013-08-22 00:00:00,104.93,0.659937107,Gas,11106,46.92,10.95,5.15,1,6.36
2013-08-21 00:00:00,103.93,0.653647799,Petroleum,13641,24.63,6.28,9.13,-1.24,8.95
2013-08-20 00:00:00,104.9,0.659748428,Gas,5636,30.5,6.14,6.77,1.26,1.01
2013-08-19 00:00:00,107.14,0.673836478,Gas,11558,36.52,13.77,6.78,1.3,2.19
2013-08-16 00:00:00,107.58,0.676603774,Petroleum,10016,45.06,9.33,17.16,-0.22,2.18
2013-08-15 00:00:00,107.43,0.675660377,Oil,10193,16.85,8.36,17.2,-1.92,7.58
2013-08-14 00:00:00,106.89,0.672264151,Gas,8693,12.53,9.32,8.59,2.1,9.3
2013-08-13 00:00:00,106.78,0.671572327,Gas,15297,33.95,13.88,7.96,2.99,1.98
2013-08-12 00:00:00,106.19,0.667861635,Petroleum,13837,11.06,13.46,13.83,-1.66,8.2
2013-08-09 00:00:00,106.04,0.666918239,Oil,6101,18.5,8.93,12.05,-2.78,4.31
2013-08-08 00:00:00,103.45,0.650628931,Petroleum,15114,40.86,13.46,11.35,-0.36,3.93
2013-08-07 00:00:00,104.41,0.656666667,Gas,18741,10.45,14.71,10.57,-2.01,9.82
2013-08-06 00:00:00,105.32,0.662389937,Gas,13750,22.47,11.49,18.16,-0.17,8.02
2013-08-05 00:00:00,106.61,0.670503145,Petroleum,11531,45.68,5.11,17.6,-2.23,1.34
2013-08-02 00:00:00,106.94,0.672578616,Petroleum,8381,44.34,11.08,10.89,0.33,4.31
2013-08-01 00:00:00,107.93,0.678805031,Oil,15692,34.66,14.25,18.95,2.78,8.57
2013-07-31 00:00:00,105.1,0.661006289,Gas,5488,46.7,14.38,15.69,2.4,5.85
2013-07-30 00:00:00,103.14,0.648679245,Petroleum,9145,22.04,11.13,16.79,-0.05,8.93
2013-07-29 00:00:00,104.61,0.657924528,Gas,13736,30.93,6.39,15.56,-0.29,3.05
2013-07-26 00:00:00,104.76,0.658867925,Gas,8904,46.49,10.27,7.59,-0.67,8.03
2013-07-25 00:00:00,105.47,0.663333333,Oil,14711,32.2,8.12,19.04,0.43,5.69
2013-07-24 00:00:00,105.41,0.662955975,Gas,17589,26.62,5.29,14.66,-2.84,6.28
2013-07-23 00:00:00,107.13,0.673773585,Petroleum,12101,41.75,11.39,16.21,-2.95,7.53
2013-07-22 00:00:00,106.61,0.670503145,Gas,5360,36.98,9.65,17.16,1.52,8.45
2013-07-19 00:00:00,108,0.679245283,Petroleum,6817,28.96,8.67,18.31,2.35,7.05
2013-07-18 00:00:00,107.94,0.678867925,Oil,19163,44.12,12.52,10.52,2.18,5.65
2013-07-17 00:00:00,106.39,0.669119497,Petroleum,18714,33.76,13.8,10.37,-2.62,5.14
2013-07-16 00:00:00,105.88,0.66591195,Gas,16686,34.73,6.84,13.63,-0.15,8.54
2013-07-15 00:00:00,106.2,0.667924528,Gas,7009,46.12,8.84,11.66,-1.61,1.66
2013-07-12 00:00:00,105.85,0.66572327,Petroleum,16280,16.75,11.33,17.3,2.05,7.23
2013-07-11 00:00:00,104.77,0.658930818,Oil,6452,37.06,14.22,10.06,0.76,5.55
2013-07-10 00:00:00,106.41,0.669245283,Petroleum,14119,18.96,13.2,7.46,-1.57,2.92
2013-07-09 00:00:00,103.46,0.650691824,Oil,18255,24.1,5.59,15.15,-1.72,6.78
2013-07-08 00:00:00,103.03,0.647987421,Oil,9429,44.1,7.27,13.83,-0.48,6.84
2013-07-05 00:00:00,103.09,0.64836478,Oil,5055,42.44,12.98,12.18,1.21,4.13
2013-07-04 00:00:00,0,0,Oil,14476,14.57,13.32,6.51,2.85,3
2013-07-03 00:00:00,101.92,0.641006289,Gas,7142,47.09,8.12,18.09,-2.03,4.9
2013-07-02 00:00:00,99.65,0.62672956,Petroleum,12793,12.68,10.45,15.1,2.01,9.36
2013-07-01 00:00:00,97.94,0.615974843,Petroleum,9273,36.14,9.36,9.09,-0.19,3.66
2013-06-28 00:00:00,96.36,0.606037736,Oil,15077,25.55,8.43,13.07,2.74,7.85
2013-06-27 00:00:00,97,0.610062893,Oil,8184,40.33,13.2,8.74,-2.24,8.18
2013-06-26 00:00:00,95.47,0.600440252,Petroleum,19437,14.55,5.38,11.11,0.83,6.16
2013-06-25 00:00:00,95.25,0.599056604,Gas,16255,38.91,9.26,6.4,-0.78,3.77
2013-06-24 00:00:00,95.07,0.597924528,Petroleum,16811,24.07,10.69,8.68,1.25,3.97
2013-06-21 00:00:00,93.81,0.59,Petroleum,12130,38.03,8.74,8.52,-1.78,1.13
2013-06-20 00:00:00,94.89,0.596792453,Gas,15763,24.71,12.14,18.21,2.45,1.57
2013-06-19 00:00:00,98.24,0.617861635,Gas,12074,28.54,12.32,8.72,0.96,4.42
2013-06-18 00:00:00,98.46,0.619245283,Gas,5161,22.51,6.32,17.02,-0.46,8.23
2013-06-17 00:00:00,97.86,0.615471698,Oil,19141,22.66,14.37,9.35,1.68,1.63
2013-06-14 00:00:00,97.83,0.615283019,Petroleum,18815,27.55,10.11,15.78,-0.95,4.94
2013-06-13 00:00:00,96.66,0.607924528,Gas,12748,16.53,8.68,17.86,1.15,1.25
2013-06-12 00:00:00,95.98,0.603647799,Petroleum,16203,32.19,9.34,13.61,0.64,3.17
2013-06-11 00:00:00,95.5,0.600628931,Gas,15978,36.56,11.73,17.32,-0.07,2.99
2013-06-10 00:00:00,95.82,0.602641509,Oil,10143,11.6,10.61,10.72,1.42,5.38
2013-06-07 00:00:00,96.11,0.604465409,Oil,18678,28.57,12.57,14.18,-2.54,3.95
2013-06-06 00:00:00,94.71,0.595660377,Petroleum,11699,24.8,9.65,15.17,-1.02,9.77
2013-06-05 00:00:00,93.66,0.589056604,Petroleum,5066,22.4,14.91,5.06,-0.05,2.03
2013-06-04 00:00:00,93.36,0.587169811,Gas,19477,45.48,8.34,15.05,-1.87,6.91
2013-06-03 00:00:00,93.41,0.587484277,Oil,10754,28.73,10.74,12.11,-2.42,5.03
2013-05-31 00:00:00,91.93,0.578176101,Petroleum,12041,12.05,8.51,6.9,2.67,3
2013-05-30 00:00:00,93.57,0.588490566,Oil,8064,45.5,9.5,18.39,-0.67,4.9
2013-05-29 00:00:00,93.13,0.58572327,Petroleum,7575,45.52,13.83,14.84,2.63,8.93
2013-05-28 00:00:00,94.65,0.595283019,Oil,5078,40.07,13.36,13.98,0.1,1.95
2013-05-27 00:00:00,0,0,Petroleum,7298,34.29,10.34,7.61,-1.07,3.25
2013-05-24 00:00:00,93.84,0.590188679,Oil,13823,40.97,6.67,6.33,-2.77,2.95
2013-05-23 00:00:00,94.12,0.591949686,Petroleum,18454,47.11,12.01,8.43,2.47,9.7
2013-05-22 00:00:00,93.98,0.591069182,Oil,7873,23.71,12.16,19.79,1.62,5.66
2013-05-21 00:00:00,95.55,0.600943396,Petroleum,9350,23.88,7.64,17.16,0.85,9.77
2013-05-20 00:00:00,96.29,0.605597484,Petroleum,6703,16.51,6.87,5.88,0.86,6.74
2013-05-17 00:00:00,95.72,0.602012579,Petroleum,11028,26.02,9.04,5.28,-2.36,2.93
2013-05-16 00:00:00,94.85,0.596540881,Gas,8573,47.72,13.96,11.99,-2.22,6.85
2013-05-15 00:00:00,93.95,0.590880503,Oil,16433,18.47,14.64,11.61,1.96,9.37
2013-05-14 00:00:00,93.96,0.590943396,Oil,13604,40.11,14.51,18.64,-0.48,1.94
2013-05-13 00:00:00,94.76,0.595974843,Gas,10257,40.7,5.07,19.89,-2.1,7.6
2013-05-10 00:00:00,95.81,0.602578616,Petroleum,16113,25.73,7.69,16.2,-0.29,5.39
2013-05-09 00:00:00,96.09,0.604339623,Gas,6105,12.42,10.29,16.05,2.64,1.36
2013-05-08 00:00:00,96.24,0.605283019,Gas,12316,35.21,11.45,6.57,2.86,5.32
2013-05-07 00:00:00,95.28,0.599245283,Petroleum,9252,43.01,14.22,14.5,-0.33,7.95
2013-05-06 00:00:00,95.8,0.602515723,Oil,5297,17.06,5.89,5.09,-0.42,3.97
2013-05-03 00:00:00,95.25,0.599056604,Gas,15905,28.6,8.58,8.45,-1.84,5.81
2013-05-02 00:00:00,93.7,0.589308176,Petroleum,6902,36.83,11.96,10.55,-2.51,6.12
2013-05-01 00:00:00,90.74,0.570691824,Oil,12030,26.05,14.77,12.16,-2.03,1.33
2013-04-30 00:00:00,93.22,0.586289308,Gas,17021,32.76,6.24,19.97,-0.57,4.49
2013-04-29 00:00:00,94.09,0.591761006,Gas,13858,20.31,14.59,6.41,2.03,6.65
2013-04-26 00:00:00,92.63,0.582578616,Gas,16039,30.39,8.56,9.4,-1.63,1.65
2013-04-25 00:00:00,93.27,0.586603774,Oil,9447,41.6,8.21,16.15,0.27,5.22
2013-04-24 00:00:00,91.07,0.572767296,Petroleum,7111,49.02,12.55,9.66,2.48,8.71
2013-04-23 00:00:00,89.21,0.561069182,Gas,16694,10.9,13.16,18.75,2.53,3.61
2013-04-22 00:00:00,88.81,0.558553459,Petroleum,18187,37.4,8.27,11.68,0.19,4.67
2013-04-19 00:00:00,88.04,0.553710692,Gas,5227,24.52,10.98,15.74,-1.08,6.65
2013-04-18 00:00:00,87.83,0.552389937,Gas,5395,11.48,7.25,13.13,-0.76,2.03
2013-04-17 00:00:00,86.65,0.544968553,Petroleum,5729,24.54,14.64,8.4,0.76,8.8
2013-04-16 00:00:00,88.73,0.558050314,Petroleum,15159,11.19,5.83,6.49,-1.88,1.84
2013-04-15 00:00:00,88.75,0.558176101,Petroleum,7525,33.83,12.8,7.5,-0.16,6.39
2013-04-12 00:00:00,91.23,0.573773585,Petroleum,15986,40.27,11.33,17.66,1.47,9.22
2013-04-11 00:00:00,93.44,0.587672956,Petroleum,13867,21.11,12.01,13.89,-1.24,5.88
2013-04-10 00:00:00,94.59,0.59490566,Gas,16403,26.3,7.94,5.41,-2.98,7.06
2013-04-09 00:00:00,94.18,0.592327044,Oil,6391,14.24,6.36,8.56,2.69,1.47
2013-04-08 00:00:00,93.36,0.587169811,Petroleum,16950,10.38,6.21,12.33,-0.32,5.33
2013-04-05 00:00:00,92.76,0.583396226,Oil,6019,39.71,11.71,7.95,2.87,5.99
2013-04-04 00:00:00,93.26,0.586540881,Gas,19774,10.52,7.23,12.98,-2.98,4.92
2013-04-03 00:00:00,95.02,0.597610063,Petroleum,12451,46.21,14.54,12.91,2.76,8.06
2013-04-02 00:00:00,97.23,0.611509434,Petroleum,15876,36.02,9.3,9.03,-2.68,3.63
2013-04-01 00:00:00,97.1,0.610691824,Gas,13725,37.57,8.74,11.5,-2.43,8.17
2013-03-29 00:00:00,0,0,Oil,13528,26.71,6.69,8.49,-1,8.58
2013-03-28 00:00:00,97.24,0.611572327,Petroleum,18259,26.54,8.93,9.17,-2.15,2.44
2013-03-27 00:00:00,96.53,0.607106918,Oil,19130,18.99,13.86,6.41,-2.23,1.48
2013-03-26 00:00:00,95.99,0.603710692,Gas,5283,49.17,7.1,7.28,1.56,2.73
2013-03-25 00:00:00,94.55,0.594654088,Oil,15614,16.38,6.02,13.09,-1.66,7.99
2013-03-22 00:00:00,93.41,0.587484277,Gas,5812,22.89,8.78,15.37,0.11,2.14
2013-03-21 00:00:00,92.46,0.581509434,Oil,13934,26.89,14.81,14.72,1.08,1.95
2013-03-20 00:00:00,93.21,0.586226415,Petroleum,8823,33.97,12.51,13.84,1.17,7.52
2013-03-19 00:00:00,92.44,0.581383648,Petroleum,13945,29.86,9.46,11.44,1.73,9.45
2013-03-18 00:00:00,93.71,0.589371069,Oil,5590,33.91,10.13,18.22,-0.9,9.28
2013-03-15 00:00:00,93.49,0.587987421,Oil,18190,12.69,8.36,10.77,-2.49,5.35
2013-03-14 00:00:00,93.03,0.58509434,Petroleum,10087,43.57,10.81,6.02,-1.53,4.54
2013-03-13 00:00:00,92.47,0.581572327,Oil,13372,25.02,5.86,19.03,0.51,8.09
2013-03-12 00:00:00,92.44,0.581383648,Gas,7225,40.85,13.24,16.39,-2.3,4.84
2013-03-11 00:00:00,92.07,0.579056604,Oil,7415,14.91,14.03,17.89,0.13,5.28
2013-03-08 00:00:00,92.01,0.578679245,Petroleum,9835,28.22,8.14,8.31,1.04,9.23
2013-03-07 00:00:00,91.53,0.575660377,Petroleum,17429,20.21,8.18,8.93,0.24,6
2013-03-06 00:00:00,90.47,0.568993711,Petroleum,18054,34.89,8.55,14.22,-2.08,5.1
2013-03-05 00:00:00,90.88,0.571572327,Oil,6395,36.94,11.66,13.9,-1.57,3.71
2013-03-04 00:00:00,90.13,0.566855346,Oil,7222,15.7,6.93,13.82,-2.6,7.03
2013-03-01 00:00:00,90.71,0.570503145,Oil,15263,48.5,12.39,14.84,-1.62,2.91
2013-02-28 00:00:00,92.03,0.578805031,Oil,7396,13.82,9.27,11.26,1.9,2.29
2013-02-27 00:00:00,92.84,0.583899371,Gas,9494,45.4,6.62,13.63,-0.53,9.13
2013-02-26 00:00:00,92.63,0.582578616,Petroleum,18217,35.81,9.99,14.65,1.96,9.16
2013-02-25 00:00:00,92.74,0.58327044,Oil,19252,28.03,7.43,9.35,-2.57,6.54
2013-02-22 00:00:00,93.12,0.585660377,Gas,14235,39.74,11.51,16.11,2.71,5.34
2013-02-21 00:00:00,92.79,0.583584906,Oil,13493,22.05,12.58,10.08,2.17,2.06
2013-02-20 00:00:00,94.92,0.596981132,Gas,18935,13.67,10.04,14.76,-0.3,1.87
2013-02-19 00:00:00,96.69,0.608113208,Oil,13952,39.19,12.86,15.52,0.16,6.83
2013-02-18 00:00:00,0,0,Gas,11939,28.74,13.42,13.51,-1.73,8.89
2013-02-15 00:00:00,95.95,0.603459119,Oil,5090,15.75,6.53,18.97,-2.29,7.41
2013-02-14 00:00:00,97.3,0.611949686,Gas,14918,41.02,10.36,13.29,2.67,5.96
2013-02-13 00:00:00,97.03,0.610251572,Petroleum,16502,22.93,8.55,19.15,1.32,1.75
2013-02-12 00:00:00,97.48,0.613081761,Gas,18076,37.59,7.68,6.09,0.96,4.07
2013-02-11 00:00:00,97.01,0.610125786,Oil,9990,37.1,5.89,11.18,-0.35,5.87
2013-02-08 00:00:00,95.71,0.601949686,Gas,18912,17.61,13.08,6.56,1.55,5.59
2013-02-07 00:00:00,95.84,0.602767296,Oil,18525,44.12,10.51,11.6,0.28,1.82
2013-02-06 00:00:00,96.44,0.606540881,Oil,16555,46.86,9.3,12.98,-1.56,6.77
2013-02-05 00:00:00,96.68,0.608050314,Gas,10574,17.55,10.5,12.36,1.53,3.1
2013-02-04 00:00:00,96.21,0.60509434,Gas,14272,46.63,14.16,10.96,0.3,2.83
2013-02-01 00:00:00,97.46,0.612955975,Oil,11173,25.74,5.24,8.31,2.89,9.95
2013-01-31 00:00:00,97.65,0.614150943,Gas,8530,37.26,11.55,8.58,-0.73,7.55
2013-01-30 00:00:00,97.98,0.616226415,Gas,10762,14.65,13.62,15.7,2.04,7.57
2013-01-29 00:00:00,97.62,0.613962264,Oil,10514,13.59,14.94,18.44,-1.3,2.94
2013-01-28 00:00:00,95.95,0.603459119,Petroleum,18229,19.43,6.94,16.22,1.11,6.09
2013-01-25 00:00:00,95.15,0.598427673,Oil,5532,44.09,6.32,17.54,-2.52,3.24
2013-01-24 00:00:00,95.35,0.599685535,Gas,16359,31.86,11.06,9.02,1.01,5.34
2013-01-23 00:00:00,95.06,0.597861635,Petroleum,7027,13.04,14.62,7.05,-0.4,6.69
2013-01-22 00:00:00,96.09,0.604339623,Petroleum,11022,24.91,8.23,8.2,1.02,1.45
2013-01-21 00:00:00,0,0,Gas,7531,27.72,8.1,19.03,1.61,9.04
2013-01-18 00:00:00,95.61,0.601320755,Gas,17982,26.21,12.98,15.19,-2.31,7.73
2013-01-17 00:00:00,95.49,0.600566038,Oil,8418,31.35,7.34,16.77,1.49,1.17
2013-01-16 00:00:00,94.28,0.592955975,Gas,16921,48.37,8.99,6.41,1.79,4.72
2013-01-15 00:00:00,93.26,0.586540881,Petroleum,6696,42.68,11.29,12.97,-2.58,2.46
2013-01-14 00:00:00,94.27,0.592893082,Oil,13615,35.47,9.14,9.23,-2.1,8.57
2013-01-11 00:00:00,93.6,0.588679245,Oil,14156,34.44,5.4,18.21,-0.38,9.01
2013-01-10 00:00:00,93.81,0.59,Oil,14243,30.12,6.24,16.45,0.99,4.03
2013-01-09 00:00:00,93.08,0.585408805,Petroleum,7912,24.97,8.95,8.21,-0.52,8.14
2013-01-08 00:00:00,93.21,0.586226415,Oil,8538,38.55,5.23,13.14,1.7,6.53
2013-01-07 00:00:00,93.2,0.586163522,Oil,12169,29.67,10.68,5.29,-2.18,7.23
2013-01-04 00:00:00,93.12,0.585660377,Gas,13029,27.12,11.7,17.89,-0.09,6.72
2013-01-03 00:00:00,92.97,0.584716981,Gas,9777,29.98,12.98,5.89,0.86,5.47
2013-01-02 00:00:00,93.14,0.585786164,Oil,11868,11.43,10.07,7,1.35,4.07
2013-01-01 00:00:00,0,0,Petroleum,18901,42.45,9.61,16.88,0.25,8.57
2012-12-31 00:00:00,91.83,0.57754717,Petroleum,13975,40.91,8.53,7.27,1.73,4.59
2012-12-28 00:00:00,90.66,0.570188679,Oil,18219,31.6,5.33,9.3,-2.35,1.14
2012-12-27 00:00:00,90.91,0.571761006,Oil,5740,15.63,7.55,7.92,0.84,7.77
2012-12-26 00:00:00,90.71,0.570503145,Petroleum,10277,20.6,7.7,18.31,0.15,2.71
2012-12-25 00:00:00,0,0,Gas,5328,47.44,10.34,12.13,0.19,7.36
2012-12-24 00:00:00,88.29,0.555283019,Oil,9679,24.22,11,10.77,-2.45,5.18
2012-12-21 00:00:00,88.2,0.554716981,Petroleum,14343,12.18,10.75,5.8,0.87,5.23
2012-12-20 00:00:00,89.76,0.564528302,Petroleum,19393,41.45,9.13,6.94,2.73,5
2012-12-19 00:00:00,89.09,0.560314465,Petroleum,11411,39.95,10.36,16.6,1.35,2.42
2012-12-18 00:00:00,87.46,0.550062893,Petroleum,8862,29.13,5.11,17.8,-1.88,3.52
2012-12-17 00:00:00,86.71,0.545345912,Oil,19501,20.2,9.24,8.07,-2.9,4.2
2012-12-14 00:00:00,86.32,0.542893082,Petroleum,9407,40.67,5.63,8.4,1.55,4.46
2012-12-13 00:00:00,85.39,0.537044025,Oil,9344,27.39,5.03,7.16,-2.23,5.26
2012-12-12 00:00:00,86.35,0.543081761,Gas,14158,29.87,7.9,13.58,-0.13,5.11
2012-12-11 00:00:00,85.36,0.536855346,Petroleum,13705,25.17,7.84,10.57,-1.61,9.94
2012-12-10 00:00:00,85.14,0.535471698,Oil,13764,26.09,13.73,16.7,-1.02,3.97
2012-12-07 00:00:00,85.45,0.537421384,Gas,7816,35.43,12.22,16.95,-0.99,1.82
2012-12-06 00:00:00,85.47,0.53754717,Oil,13617,31.66,10.04,14.12,1.09,7.02
2012-12-05 00:00:00,87.36,0.549433962,Gas,7388,48.28,8.9,18.05,2.74,3.32
2012-12-04 00:00:00,88.04,0.553710692,Petroleum,19381,15.92,6.44,19,-1.56,4.68
2012-12-03 00:00:00,88.69,0.557798742,Gas,15926,42.2,5.83,11.37,1.39,5.37
2012-11-30 00:00:00,88.54,0.556855346,Gas,11004,25.93,14.06,13.78,-0.04,1.21
2012-11-29 00:00:00,87.64,0.551194969,Petroleum,14990,49.17,12.6,6.99,0.08,9.92
2012-11-28 00:00:00,86.1,0.541509434,Oil,5523,11.34,7.99,8.27,-0.22,1.39
2012-11-27 00:00:00,86.81,0.545974843,Oil,18566,45.85,10.9,11.72,-2.66,9.77
2012-11-26 00:00:00,87.28,0.548930818,Oil,6601,49.02,14.84,18.78,-2.3,5.18
2012-11-23 00:00:00,87.01,0.547232704,Oil,14908,17.72,12.68,16.58,-1.01,2.03
2012-11-22 00:00:00,0,0,Oil,11624,38.54,11.76,5.53,2.66,6.72
2012-11-21 00:00:00,87.08,0.547672956,Oil,17695,18.64,6.79,17.89,-2.53,3.99
2012-11-20 00:00:00,86.46,0.543773585,Gas,9209,40.19,5.1,14.86,2.7,4.39
2012-11-19 00:00:00,89.05,0.560062893,Oil,10046,31.35,10.41,11.14,-1.89,2.63
2012-11-16 00:00:00,86.62,0.544779874,Gas,11529,29.62,11.73,13.68,0.41,9.3
2012-11-15 00:00:00,85.45,0.537421384,Petroleum,5542,17.22,7.32,8.27,2.98,2.53
2012-11-14 00:00:00,86.32,0.542893082,Petroleum,7218,21.87,14.22,19.37,-0.86,3.89
2012-11-13 00:00:00,85.38,0.536981132,Oil,17867,41.98,9.17,16.75,-1.11,7.68
2012-11-12 00:00:00,85.56,0.538113208,Oil,12774,43.05,12.72,19.61,2.36,7.28
2012-11-09 00:00:00,86.08,0.541383648,Petroleum,9379,24.81,6.78,12.05,2.43,1.33
2012-11-08 00:00:00,85.07,0.535031447,Oil,11560,27.99,12.69,19.93,-0.66,5.77
2012-11-07 00:00:00,84.5,0.531446541,Petroleum,6651,31.12,9.73,8.44,-1.47,8.85
2012-11-06 00:00:00,88.62,0.557358491,Gas,19030,20.45,12.77,16.92,2.59,5.85
2012-11-05 00:00:00,85.64,0.538616352,Petroleum,16314,40.87,10.49,9.08,1.89,7.33
2012-11-02 00:00:00,84.9,0.533962264,Gas,11489,15.61,5.38,13.66,1.99,2.39
2012-11-01 00:00:00,87.05,0.547484277,Petroleum,15399,33.1,6.7,15.33,0.85,5.36
2012-10-31 00:00:00,86.23,0.542327044,Oil,7681,22.29,14.59,6.41,2.74,4.95
2012-10-30 00:00:00,85.65,0.538679245,Petroleum,7086,19.57,6.21,5.52,-2.17,2.38
2012-10-29 00:00:00,85.52,0.537861635,Petroleum,16549,44.65,8.16,11.25,2.01,7.64
2012-10-26 00:00:00,85.84,0.539874214,Gas,16257,38.84,8.42,17.95,-0.45,5.09
2012-10-25 00:00:00,85.59,0.538301887,Petroleum,6802,27.75,6.51,17.17,-2.69,6.73
2012-10-24 00:00:00,85.39,0.537044025,Petroleum,14538,15.43,14.9,9.44,0.47,6.38
2012-10-23 00:00:00,86.65,0.544968553,Gas,9695,44.32,9.53,6.1,-2.52,7.97
2012-10-22 00:00:00,88.3,0.555345912,Petroleum,16372,26.44,7.09,9.17,2.57,3.52
2012-10-19 00:00:00,90,0.566037736,Petroleum,14856,21.16,12.3,19.14,-0.32,1.2
2012-10-18 00:00:00,92,0.578616352,Oil,17990,19.01,14.67,16.11,1.95,9.93
2012-10-17 00:00:00,92.04,0.578867925,Oil,13736,16.27,14.7,17.17,0.6,8.2
2012-10-16 00:00:00,92.07,0.579056604,Oil,13448,28.04,6.36,14.04,-2.22,4.78
2012-10-15 00:00:00,91.84,0.577610063,Oil,9734,21.45,5.39,14.92,1.14,6.58
2012-10-12 00:00:00,91.83,0.57754717,Gas,7218,36.69,14.97,19.63,0.86,1.17
2012-10-11 00:00:00,92.19,0.579811321,Oil,18844,38.33,11.61,9.75,-2.84,7.3
2012-10-10 00:00:00,91.24,0.573836478,Gas,12770,13.49,9.62,17.85,-1.12,4.14
2012-10-09 00:00:00,92.42,0.581257862,Oil,6492,24.83,12.3,18.18,2.07,2.45
2012-10-08 00:00:00,89.43,0.56245283,Gas,14572,46.99,13.09,15.91,2.82,8.81
2012-10-05 00:00:00,89.87,0.565220126,Oil,14461,42.82,11.77,17.03,-1.09,3.76
2012-10-04 00:00:00,91.69,0.576666667,Petroleum,8585,34.06,7.36,7.21,-0.24,3.37
2012-10-03 00:00:00,88.19,0.554654088,Oil,11261,12.61,11.41,12.49,2.24,2.53
